Sensor1,!clusters!2,Sensor2,!clusters!3,Sensor3,!clusters!4,Sensor4,!clusters!5,Sensor5,!clusters!6,Sensor6,!clusters!7,Sensor7
-0.462786270836054,1,-0.447371839509868,1,-0.447371839509868,1,-0.462786270836054,2,-0.272742706898159,2,-0.798486041995249,1,-0.272742706898159
-0.210470601322661,1,-0.0905435976847809,1,-0.0905435976847809,1,-0.210470601322661,2,-0.0204270373847669,2,-1.05080171150864,1,-0.020427037384767
-0.490852783163521,1,-0.487063881891884,1,-0.487063881891884,1,-0.490852783163521,2,-0.300809219225626,2,-0.770419529667782,1,-0.300809219225626
-0.518824334997149,1,-0.526621629855622,1,-0.526621629855622,1,-0.518824334997149,2,-0.328780771059254,2,-0.742447977834154,1,-0.328780771059254
-0.380691524003868,1,-0.331272335140205,1,-0.331272335140205,1,-0.380691524003868,2,-0.190647960065973,2,-0.880580788827435,1,-0.190647960065973
-0.281365233236201,1,-0.190803747636357,1,-0.190803747636357,1,-0.281365233236201,2,-0.0913216692983061,2,-0.979907079595103,1,-0.0913216692983061
-0.671996889089981,1,-0.743240333237032,1,-0.743240333237032,1,-0.671996889089981,2,-0.481953325152086,2,-0.589275423741323,1,-0.481953325152086
-0.358117126607966,1,-0.299347316180521,1,-0.299347316180521,1,-0.358117126607966,2,-0.168073562670072,2,-0.903155186223337,1,-0.168073562670072
-0.862584329829415,1,-1.01277167674872,1,-1.01277167674872,1,-0.862584329829414,2,-0.67254076589152,2,-0.398687983001889,1,-0.67254076589152
-0.340740333971771,1,-0.274772820363868,1,-0.274772820363868,1,-0.340740333971771,2,-0.150696770033876,2,-0.920531978859533,1,-0.150696770033876
-0.67390977189099,1,-0.745945558037449,1,-0.745945558037449,1,-0.67390977189099,2,-0.483866207953095,2,-0.587362540940314,1,-0.483866207953095
-0.527329725249146,1,-0.538650068103273,1,-0.538650068103273,1,-0.527329725249146,2,-0.337286161311252,2,-0.733942587582157,1,-0.337286161311252
-0.745858742623069,1,-0.847696768245539,1,-0.847696768245539,1,-0.745858742623068,2,-0.555815178685174,2,-0.515413570208235,1,-0.555815178685174
-0.565889510159508,1,-0.593181838885696,1,-0.593181838885696,1,-0.565889510159508,2,-0.375845946221613,2,-0.695382802671795,1,-0.375845946221613
-0.740589470157672,1,-0.840244891661137,1,-0.840244891661137,1,-0.740589470157672,2,-0.550545906219778,2,-0.520682842673631,1,-0.550545906219778
-0.54046679354913,1,-0.557228688262931,1,-0.557228688262931,1,-0.54046679354913,2,-0.350423229611235,2,-0.720805519282174,1,-0.350423229611235
-0.417606538871393,1,-0.383478049821064,1,-0.383478049821064,1,-0.417606538871393,2,-0.227562974933499,2,-0.84366577395991,1,-0.227562974933499
-0.352665873309453,1,-0.291638079833832,1,-0.291638079833832,1,-0.352665873309453,2,-0.162622309371558,2,-0.908606439521851,1,-0.162622309371558
-0.594276214128018,1,-0.633326700629034,1,-0.633326700629034,1,-0.594276214128018,2,-0.404232650190124,2,-0.666996098703285,1,-0.404232650190124
-0.368268694153661,1,-0.313703800682989,1,-0.313703800682989,1,-0.368268694153661,2,-0.178225130215766,2,-0.893003618677642,1,-0.178225130215766
-0.470794987959044,1,-0.45869787588241,1,-0.45869787588241,1,-0.470794987959044,2,-0.280751424021149,2,-0.79047732487226,1,-0.280751424021149
-0.249262962670259,1,-0.145404281219031,1,-0.145404281219031,1,-0.249262962670259,2,-0.0592193987323644,2,-1.01200935016104,1,-0.0592193987323644
-0.440835681592105,1,-0.416329018498994,1,-0.416329018498994,1,-0.440835681592105,2,-0.25079211765421,2,-0.820436631239199,1,-0.25079211765421
-0.360687544655352,1,-0.302982436244103,1,-0.302982436244103,1,-0.360687544655352,2,-0.170643980717458,2,-0.900584768175951,1,-0.170643980717458
-0.778903550478798,1,-0.894429183681125,1,-0.894429183681125,1,-0.778903550478798,2,-0.588859986540903,2,-0.482368762352506,1,-0.588859986540903
-0.444073998733852,1,-0.420908690520119,1,-0.420908690520119,1,-0.444073998733852,2,-0.254030434795958,2,-0.817198314097451,1,-0.254030434795958
-0.717405445712799,1,-0.807457729860808,1,-0.807457729860808,1,-0.717405445712799,2,-0.527361881774905,2,-0.543866867118504,1,-0.527361881774905
-0.503141304099967,1,-0.504442474861711,1,-0.504442474861711,1,-0.503141304099967,2,-0.313097740162072,2,-0.758131008731336,1,-0.313097740162072
-0.579431709933277,1,-0.612333401470126,1,-0.612333401470126,1,-0.579431709933277,2,-0.389388145995383,2,-0.681840602898026,1,-0.389388145995383
-0.560573277022049,1,-0.585663549881964,1,-0.585663549881964,1,-0.560573277022049,2,-0.370529713084154,2,-0.700699035809254,1,-0.370529713084154
-0.554676324736379,1,-0.577323999982903,1,-0.577323999982903,1,-0.554676324736379,2,-0.364632760798485,2,-0.706595988094924,1,-0.364632760798485
-0.580313843454337,1,-0.613580926659434,1,-0.613580926659434,1,-0.580313843454337,2,-0.390270279516443,2,-0.680958469376966,1,-0.390270279516443
-0.546923301573109,1,-0.566359569476013,1,-0.566359569476013,1,-0.546923301573109,2,-0.356879737635214,2,-0.714349011258194,1,-0.356879737635214
-0.403664684135302,1,-0.363761289768649,1,-0.363761289768649,1,-0.403664684135302,2,-0.213621120197408,2,-0.857607628696001,1,-0.213621120197408
-0.600622647350699,1,-0.642301912565243,1,-0.642301912565243,1,-0.600622647350699,2,-0.410579083412804,2,-0.660649665480605,1,-0.410579083412804
-0.281980167281623,1,-0.191673395703358,1,-0.191673395703358,1,-0.281980167281623,2,-0.0919366033437288,2,-0.97929214554968,1,-0.0919366033437288
-0.698019347391423,1,-0.78004164669322,1,-0.78004164669322,1,-0.698019347391423,2,-0.507975783453529,2,-0.56325296543988,1,-0.507975783453529
-0.439655925854347,1,-0.41466059193437,1,-0.41466059193437,1,-0.439655925854347,2,-0.249612361916452,2,-0.821616386976957,1,-0.249612361916452
-0.727611043878779,1,-0.821890625199266,1,-0.821890625199266,1,-0.727611043878779,2,-0.537567479940884,2,-0.533661268952525,1,-0.537567479940884
-0.639050391597513,1,-0.696646949650492,1,-0.696646949650492,1,-0.639050391597513,2,-0.449006827659618,2,-0.622221921233791,1,-0.449006827659618
-0.74437054307215,1,-0.845592136257113,1,-0.845592136257113,1,-0.74437054307215,2,-0.554326979134255,2,-0.516901769759154,1,-0.554326979134255
-0.53421946055857,1,-0.548393625219021,1,-0.548393625219021,1,-0.53421946055857,2,-0.344175896620675,2,-0.727052852272733,1,-0.344175896620675
-0.743788788686418,1,-0.84476941131484,1,-0.84476941131484,1,-0.743788788686418,2,-0.553745224748523,2,-0.517483524144886,1,-0.553745224748523
-0.586098312779276,1,-0.621761401629893,1,-0.621761401629893,1,-0.586098312779276,2,-0.396054748841381,2,-0.675174000052027,1,-0.396054748841381
-0.3627588862699,1,-0.305911755647704,1,-0.305911755647704,1,-0.3627588862699,2,-0.172715322332005,2,-0.898513426561404,1,-0.172715322332005
-0.481517258653203,1,-0.473861456517526,1,-0.473861456517526,1,-0.481517258653203,2,-0.291473694715309,2,-0.7797550541781,1,-0.291473694715309
-0.520669452496276,1,-0.52923102004706,1,-0.52923102004706,1,-0.520669452496276,2,-0.330625888558381,2,-0.740602860335028,1,-0.330625888558381
-0.349083435643831,1,-0.286571747900754,1,-0.286571747900754,1,-0.349083435643831,2,-0.159039871705937,2,-0.912188877187472,1,-0.159039871705937
-0.410575274343829,1,-0.37353434016555,1,-0.37353434016555,1,-0.410575274343829,2,-0.220531710405934,2,-0.850697038487474,1,-0.220531710405934
-0.479970771829764,1,-0.471674393877787,1,-0.471674393877787,1,-0.479970771829764,2,-0.289927207891869,2,-0.781301541001539,1,-0.289927207891869
-0.5584397156435,1,-0.582646238444265,1,-0.582646238444265,1,-0.5584397156435,2,-0.368396151705606,2,-0.702832597187803,1,-0.368396151705606
-0.270546326731024,1,-0.175503503326689,1,-0.175503503326689,1,-0.270546326731024,2,-0.0805027627931291,2,-0.99072598610028,1,-0.0805027627931291
-0.415263491316328,1,-0.380164480191406,1,-0.380164480191406,1,-0.415263491316328,2,-0.225219927378434,2,-0.846008821514975,1,-0.225219927378434
-0.673741943189162,1,-0.745708212411169,1,-0.745708212411169,1,-0.673741943189162,2,-0.483698379251268,2,-0.587530369642141,1,-0.483698379251268
-0.321397290265935,1,-0.2474176256175,1,-0.2474176256175,1,-0.321397290265935,2,-0.13135372632804,2,-0.939875022565368,1,-0.13135372632804
-0.359074943918576,1,-0.300701874411461,1,-0.300701874411461,1,-0.359074943918576,2,-0.169031379980681,2,-0.902197368912727,1,-0.169031379980681
-0.557247684826926,1,-0.5809604522967,1,-0.5809604522967,1,-0.557247684826926,2,-0.367204120889032,2,-0.704024628004377,1,-0.367204120889032
-0.655203528458437,1,-0.71949093487408,1,-0.71949093487408,1,-0.655203528458437,2,-0.465159964520542,2,-0.606068784372867,1,-0.465159964520542
-0.587311376726173,1,-0.62347693311562,1,-0.62347693311562,1,-0.587311376726173,2,-0.397267812788278,2,-0.67396093610513,1,-0.397267812788278
-0.895639920569143,1,-1.0595193414851,1,-1.0595193414851,1,-0.895639920569143,2,-0.705596356631248,2,-0.36563239226216,1,-0.705596356631248
-0.443709349156801,1,-0.42039299814274,1,-0.42039299814274,1,-0.443709349156801,2,-0.253665785218907,2,-0.817562963674502,1,-0.253665785218907
-0.379348860902767,1,-0.329373522772931,1,-0.329373522772931,1,-0.379348860902768,2,-0.189305296964873,2,-0.881923451928536,1,-0.189305296964873
-0.562098349154745,1,-0.587820327575621,1,-0.587820327575621,1,-0.562098349154746,2,-0.372054785216851,2,-0.699173963676558,1,-0.372054785216851
-0.645062963191002,1,-0.705150009942744,1,-0.705150009942744,1,-0.645062963191002,2,-0.455019399253107,2,-0.616209349640301,1,-0.455019399253107
-0.721262758610866,1,-0.812912794075571,1,-0.812912794075571,1,-0.721262758610866,2,-0.531219194672972,2,-0.540009554220437,1,-0.531219194672972
-0.653479131047659,1,-0.717052268668837,1,-0.717052268668837,1,-0.653479131047659,2,-0.463435567109765,2,-0.607793181783644,1,-0.463435567109765
-0.517785755306115,1,-0.525152856370957,1,-0.525152856370957,1,-0.517785755306115,2,-0.32774219136822,2,-0.743486557525189,1,-0.32774219136822
-0.638113492825572,1,-0.695321974700643,1,-0.695321974700643,1,-0.638113492825572,2,-0.448069928887677,2,-0.623158820005731,1,-0.448069928887677
-0.446985295408684,1,-0.425025885761758,1,-0.425025885761758,1,-0.446985295408684,2,-0.256941731470789,2,-0.814287017422619,1,-0.256941731470789
-0.165879961865988,1,-0.0274829106102651,1,-0.0274829106102651,1,-0.165879961865988,2,0.0241636020719061,2,-1.09539235096531,1,0.024163602071906
-0.3866019110231,1,-0.339630884621677,1,-0.339630884621677,1,-0.3866019110231,2,-0.196558347085205,2,-0.874670401808203,1,-0.196558347085205
-0.672616541914453,1,-0.744116654665363,1,-0.744116654665363,1,-0.672616541914453,2,-0.482572977976558,2,-0.588655770916851,1,-0.482572977976558
-0.508877749726655,1,-0.51255503406679,1,-0.51255503406679,1,-0.508877749726655,2,-0.318834185788761,2,-0.752394563104648,1,-0.318834185788761
-0.353222547213633,1,-0.292425335618943,1,-0.292425335618943,1,-0.353222547213633,2,-0.163178983275738,2,-0.90804976561767,1,-0.163178983275738
-0.42471371625661,1,-0.393529116469429,1,-0.393529116469429,1,-0.42471371625661,2,-0.234670152318716,2,-0.836558596574693,1,-0.234670152318716
-0.56963871127695,1,-0.598484009954047,1,-0.598484009954047,1,-0.56963871127695,2,-0.379595147339056,2,-0.691633601554353,1,-0.379595147339056
-0.274003323895106,1,-0.180392435601219,1,-0.180392435601219,1,-0.274003323895106,2,-0.0839597599572114,2,-0.987268988936197,1,-0.0839597599572114
-0.425358503438706,1,-0.394440983247194,1,-0.394440983247194,1,-0.425358503438706,2,-0.235314939500812,2,-0.835913809392597,1,-0.235314939500812
-0.569469441438517,1,-0.598244626252834,1,-0.598244626252834,1,-0.569469441438517,2,-0.379425877500622,2,-0.691802871392787,1,-0.379425877500622
-0.685409287736285,1,-0.76220832930659,1,-0.76220832930659,1,-0.685409287736285,2,-0.49536572379839,2,-0.575863025095018,1,-0.49536572379839
-0.388936334457474,1,-0.34293225790289,1,-0.34293225790289,1,-0.388936334457474,2,-0.198892770519579,2,-0.87233597837383,1,-0.198892770519579
-0.41513292608834,1,-0.37997983307521,1,-0.37997983307521,1,-0.41513292608834,2,-0.225089362150445,2,-0.846139386742964,1,-0.225089362150445
-0.665107078039162,1,-0.733496669006776,1,-0.733496669006776,1,-0.665107078039162,2,-0.475063514101267,2,-0.596165234792141,1,-0.475063514101267
-0.484026819681517,1,-0.47741051175937,1,-0.47741051175937,1,-0.484026819681517,2,-0.293983255743622,2,-0.777245493149787,1,-0.293983255743622
-0.453037277768073,1,-0.433584681293648,1,-0.433584681293648,1,-0.453037277768073,2,-0.262993713830178,2,-0.808235035063231,1,-0.262993713830178
-0.330116500015224,1,-0.259748450298121,1,-0.259748450298121,1,-0.330116500015224,2,-0.14007293607733,2,-0.931155812816079,1,-0.14007293607733
-0.582497515674797,1,-0.616669105529385,1,-0.616669105529385,1,-0.582497515674797,2,-0.392453951736903,2,-0.678774797156506,1,-0.392453951736903
-0.632042924725548,1,-0.68673689496228,1,-0.68673689496228,1,-0.632042924725548,2,-0.441999360787653,2,-0.629229388105755,1,-0.441999360787653
-0.450646544070754,1,-0.430203673274877,1,-0.430203673274877,1,-0.450646544070754,2,-0.260602980132859,2,-0.810625768760549,1,-0.260602980132859
-0.50174343742868,1,-0.502465592856788,1,-0.502465592856788,1,-0.50174343742868,2,-0.311699873490786,2,-0.759528875402623,1,-0.311699873490786
-0.551375347425963,1,-0.572655713101426,1,-0.572655713101426,1,-0.551375347425962,2,-0.361331783488068,2,-0.709896965405341,1,-0.361331783488068
-0.342102315280342,1,-0.276698952802149,1,-0.276698952802149,1,-0.342102315280342,2,-0.152058751342448,2,-0.919169997550961,1,-0.152058751342448
-0.608075907344043,1,-0.652842413931724,1,-0.652842413931724,1,-0.608075907344043,2,-0.418032343406149,2,-0.65319640548726,1,-0.418032343406149
-0.587996042904559,1,-0.624445197310792,1,-0.624445197310792,1,-0.587996042904559,2,-0.397952478966664,2,-0.673276269926745,1,-0.397952478966664
-0.33275795545975,1,-0.263484032412174,1,-0.263484032412174,1,-0.33275795545975,2,-0.142714391521856,2,-0.928514357371553,1,-0.142714391521856
-0.500408682124902,1,-0.500577963803736,1,-0.500577963803736,1,-0.500408682124902,2,-0.310365118187008,2,-0.760863630706401,1,-0.310365118187008
-0.666581763924626,1,-0.735582189786239,1,-0.735582189786239,1,-0.666581763924626,2,-0.476538199986732,2,-0.594690548906677,1,-0.476538199986732
-0.643768011626501,1,-0.703318671877611,1,-0.703318671877611,1,-0.643768011626501,2,-0.453724447688607,2,-0.617504301204802,1,-0.453724447688607
-0.58207332727955,1,-0.616069212547825,1,-0.616069212547825,1,-0.58207332727955,2,-0.392029763341656,2,-0.679198985551753,1,-0.392029763341656
-0.728707978129737,1,-0.823441924494004,1,-0.823441924494004,1,-0.728707978129737,2,-0.538664414191843,2,-0.532564334701566,1,-0.538664414191843
-0.433443763201487,1,-0.405875267259027,1,-0.405875267259027,1,-0.433443763201487,2,-0.243400199263592,2,-0.827828549629816,1,-0.243400199263592
-0.337280950869717,1,-0.269880513863499,1,-0.269880513863499,1,-0.337280950869717,2,-0.147237386931822,2,-0.923991361961587,1,-0.147237386931822
-0.521959232714601,1,-0.531055044724295,1,-0.531055044724295,1,-0.521959232714601,2,-0.331915668776706,2,-0.739313080116702,1,-0.331915668776706
-0.495787733476676,1,-0.494042955554384,1,-0.494042955554384,1,-0.495787733476676,2,-0.305744169538781,2,-0.765484579354628,1,-0.305744169538781
-0.310907325465815,1,-0.232582575128355,1,-0.232582575128355,1,-0.310907325465815,2,-0.120863761527921,2,-0.950364987365488,1,-0.120863761527921
-0.551340935608212,1,-0.572607047442057,1,-0.572607047442057,1,-0.551340935608212,2,-0.361297371670317,2,-0.709931377223092,1,-0.361297371670317
-0.48337617129317,1,-0.476490355984234,1,-0.476490355984234,1,-0.48337617129317,2,-0.293332607355275,2,-0.777896141538133,1,-0.293332607355275
-0.67245345017767,1,-0.743886008119293,1,-0.743886008119293,1,-0.67245345017767,2,-0.482409886239775,2,-0.588818862653634,1,-0.482409886239775
-0.37100995540572,1,-0.317580529523659,1,-0.317580529523659,1,-0.37100995540572,2,-0.180966391467825,2,-0.890262357425583,1,-0.180966391467825
-0.480384594006286,1,-0.472259626812235,1,-0.472259626812235,1,-0.480384594006286,2,-0.290341030068391,2,-0.780887718825018,1,-0.290341030068391
-0.34149507238543,1,-0.275840181664509,1,-0.275840181664509,1,-0.34149507238543,2,-0.151451508447536,2,-0.919777240445873,1,-0.151451508447536
-0.259944279791966,1,-0.160509944756557,1,-0.160509944756557,1,-0.259944279791966,2,-0.0699007158540715,2,-1.00132803303934,1,-0.0699007158540714
-0.154265827242092,1,-0.0110580439099238,1,-0.0110580439099238,1,-0.154265827242092,2,0.0357777366958026,2,-1.10700648558921,1,0.0357777366958025
-0.568069259625514,1,-0.596264470143097,1,-0.596264470143097,1,-0.568069259625514,2,-0.378025695687619,2,-0.69320305320579,1,-0.378025695687619
-0.748338870392341,1,-0.851204198573263,1,-0.851204198573263,1,-0.748338870392341,2,-0.558295306454446,2,-0.512933442438962,1,-0.558295306454446
-0.179206536797811,1,-0.0463295336188301,1,-0.0463295336188301,1,-0.179206536797811,2,0.0108370271400835,2,-1.08206577603349,1,0.0108370271400835
-0.0659373419409132,1,0.113857297946876,1,0.113857297946876,1,-0.0659373419409132,2,0.124106221996981,2,-1.19533497089039,1,0.124106221996981
-0.393593748311942,1,-0.349518835741464,1,-0.349518835741464,1,-0.393593748311942,2,-0.203550184374048,2,-0.867678564519361,1,-0.203550184374048
-0.281684166252342,1,-0.191254787033272,1,-0.191254787033272,1,-0.281684166252342,2,-0.091640602314447,2,-0.979588146578962,1,-0.091640602314447
-0.434862928892327,1,-0.407882270626268,1,-0.407882270626268,1,-0.434862928892327,2,-0.244819364954432,2,-0.826409383938976,1,-0.244819364954432
-0.679614080655677,1,-0.754012668856433,1,-0.754012668856433,1,-0.679614080655677,2,-0.489570516717782,2,-0.581658232175627,1,-0.489570516717782
-0.546375547351133,1,-0.565584928026448,1,-0.565584928026448,1,-0.546375547351133,2,-0.356331983413238,2,-0.71489676548017,1,-0.356331983413238
-0.598646713367586,1,-0.639507519927972,1,-0.639507519927972,1,-0.598646713367586,2,-0.408603149429692,2,-0.662625599463717,1,-0.408603149429692
-0.238428240857458,1,-0.130081670686829,1,-0.130081670686829,1,-0.238428240857458,2,-0.0483846769195639,2,-1.02284407197384,1,-0.0483846769195639
-0.529081375285501,1,-0.541127275341218,1,-0.541127275341218,1,-0.529081375285501,2,-0.339037811347607,2,-0.732190937545802,1,-0.339037811347607
-0.402709899554464,1,-0.362411020465283,1,-0.362411020465283,1,-0.402709899554464,2,-0.21266633561657,2,-0.858562413276839,1,-0.21266633561657
-0.439480931994842,1,-0.414413113244926,1,-0.414413113244926,1,-0.439480931994842,2,-0.249437368056947,2,-0.821791380836461,1,-0.249437368056947
-0.231033335924153,1,-0.119623695837689,1,-0.119623695837689,1,-0.231033335924153,2,-0.0409897719862583,2,-1.03023897690715,1,-0.0409897719862582
-0.484623828323836,1,-0.478254809478191,1,-0.478254809478191,1,-0.484623828323836,2,-0.294580264385941,2,-0.776648484507468,1,-0.294580264385941
-0.443637747062851,1,-0.420291737490381,1,-0.420291737490381,1,-0.443637747062851,2,-0.253594183124956,2,-0.817634565768452,1,-0.253594183124956
-0.227643081517843,1,-0.11482915207639,1,-0.11482915207639,1,-0.227643081517843,2,-0.0375995175799483,2,-1.03362923131346,1,-0.0375995175799484
-1.04671372900305,2,-1.06606318910513,1,-0.8747884600152,1,-0.765015461587211,2,-0.574971897649317,2,-0.496256851244092,1,-0.574971897649317
-1.11069309993024,2,-1.15654368318247,1,-0.837018973096927,1,-0.738308401265364,2,-0.548264837327469,2,-0.52296391156594,1,-0.548264837327469
-0.911462070993937,2,-0.8747884600152,1,-0.87812274431032,1,-0.767373156622695,2,-0.5773295926848,2,-0.493899156208609,1,-0.5773295926848
-1.06988546530244,2,-1.09883297284346,1,-0.556921313939273,1,-0.540249447080508,2,-0.350205883142613,2,-0.721022865750795,1,-0.350205883142613
-0.88475501067209,2,-0.837018973096927,1,-1.03402069314984,1,-0.877609653420191,2,-0.687566089482297,2,-0.383662659411112,1,-0.687566089482297
-1.15343721199226,2,-1.21699298617218,1,-0.72449767636429,1,-0.658743829317813,2,-0.468700265379918,2,-0.602528483513491,1,-0.468700265379918
-0.913819766029421,2,-0.87812274431032,1,-0.93430684748276,1,-0.807101316970811,2,-0.617057753032917,2,-0.454170995860492,1,-0.617057753032917
-1.21641779161434,2,-1.30606097603983,1,-0.612222473936866,1,-0.579353272322288,2,-0.389309708384394,2,-0.681919040509015,1,-0.389309708384394
-1.06001155911521,2,-1.08486916079988,1,-0.758801089632063,1,-0.6830000054573,2,-0.492956441519405,2,-0.578272307374004,1,-0.492956441519405
-0.749295334081577,2,-0.64545006130795,1,-0.982589670059583,1,-0.84124242822971,2,-0.651198864291815,2,-0.420029884601594,1,-0.651198864291815
-0.686696056487234,2,-0.556921313939273,1,-0.602501613282435,1,-0.572479585834571,2,-0.382436021896677,2,-0.688792726996732,1,-0.382436021896677
-1.04796987414939,2,-1.0678396466074,1,-0.490051596668513,1,-0.492965416542326,2,-0.302921852604432,2,-0.768306896288977,1,-0.302921852604432
-1.10760490888759,2,-1.15217632152675,1,-0.567683223241323,1,-0.547859266126502,2,-0.357815702188607,2,-0.713413046704801,1,-0.357815702188607
-1.0013029968833,2,-1.00184271586409,1,-1.01659814437085,1,-0.865290051033014,2,-0.67524648709512,2,-0.395982261798289,1,-0.67524648709512
-1.02405626282692,2,-1.03402069314984,1,-0.863133939987506,1,-0.756774471444154,2,-0.566730907506259,2,-0.504497841387149,1,-0.566730907506259
-0.860572029668069,2,-0.80281907338243,1,-0.68549642579304,1,-0.631165780564126,2,-0.441122216626231,2,-0.630106532267177,1,-0.441122216626231
-1.34229469968172,2,-1.48407780661832,1,-1.00267899929231,1,-0.855447729159663,2,-0.665404165221768,2,-0.405824583671641,1,-0.665404165221768
-0.821297776326195,2,-0.747276891654274,1,-1.05778529773078,1,-0.894413766471594,2,-0.704370202533699,2,-0.36685854635971,1,-0.704370202533699
-0.805190438724539,2,-0.72449767636429,1,-0.998668416874338,1,-0.852611819135405,2,-0.66256825519751,2,-0.408660493695899,1,-0.66256825519751
-0.781831072389064,2,-0.691462543684221,1,-0.710798295369838,1,-0.649056904118577,2,-0.459013340180683,2,-0.612215408712726,1,-0.459013340180683
-0.953547926377537,2,-0.93430684748276,1,-0.581752459375194,1,-0.557807718402878,2,-0.367764154464983,2,-0.703464594428425,1,-0.367764154464983
-0.941036413607205,2,-0.916612896437152,1,-1.03659456631748,1,-0.879429656590947,2,-0.689386092653053,2,-0.381842656240356,1,-0.689386092653053
-0.725799881729014,2,-0.612222473936866,1,-0.851066162610006,1,-0.748241264226674,2,-0.55819770028878,2,-0.513031048604629,1,-0.55819770028878
-1.1046992167373,2,-1.14806705227973,1,-0.830204328782225,1,-0.733489720059064,2,-0.543446156121169,2,-0.52778259277224,1,-0.543446156121169
-0.829446614864026,2,-0.758801089632063,1,-0.839705852162737,1,-0.740208311673026,2,-0.550164747735132,2,-0.521064001158277,1,-0.550164747735132
-0.736034410830941,2,-0.626696283797313,1,-1.04813398819684,1,-0.887589260052813,2,-0.697545696114918,2,-0.37368305277849,1,-0.697545696114918
-1.08867828391318,2,-1.125410031798,1,-1.00348205898085,1,-0.856015578111123,2,-0.665972014173229,2,-0.40525673472018,1,-0.665972014173229
-0.925249160644826,2,-0.894286349185141,1,-0.993013037922986,1,-0.848612862328724,2,-0.658569298390829,2,-0.41265945050258,1,-0.658569298390829
-1.08960049004594,2,-1.12671422821825,1,-0.851015992080761,1,-0.74820578830523,2,-0.558162224367335,2,-0.513066524526074,1,-0.558162224367335
-1.21137816442449,2,-1.29893386691864,1,-0.384763517747328,1,-0.418515501959052,2,-0.228471938021158,2,-0.842756810872251,1,-0.228471938021158
-1.13542061496409,2,-1.19151367030712,1,-0.639300458911568,1,-0.598500299118768,2,-0.408456735180873,2,-0.662772013712535,1,-0.408456735180873
-1.16224168686932,2,-1.22944439395288,1,-0.672674774466151,1,-0.622099503964873,2,-0.432055940026978,2,-0.63917280886643,1,-0.432055940026978
-1.14226309910765,2,-1.20119040418326,1,-0.569655217220956,1,-0.54925367644196,2,-0.359210112504065,2,-0.712018636389343,1,-0.359210112504065
-1.23397903151732,2,-1.33089631968272,1,-0.758465950185559,1,-0.682763026082033,2,-0.492719462144139,2,-0.57850928674927,1,-0.492719462144139
-1.11002740396064,2,-1.15560224691385,1,-0.501565698779208,1,-0.501107116224074,2,-0.311063552286179,2,-0.76016519660723,1,-0.311063552286179
-0.849256324311295,2,-0.786816249399063,1,-0.967801828337409,1,-0.830785845068847,2,-0.640742281130953,2,-0.430486467762456,1,-0.640742281130953
-0.987689037636436,2,-0.982589670059583,1,-0.796512137708884,1,-0.709665743278071,2,-0.519622179340177,2,-0.551606569553232,1,-0.519622179340177
-1.04891951334174,2,-1.06918263923258,1,-1.04139364122243,1,-0.88282311499966,2,-0.692779551061766,2,-0.378449197831643,1,-0.692779551061766
-0.718926195241297,2,-0.602501613282435,1,-0.585159928552015,1,-0.560217162964491,2,-0.370173599026597,2,-0.701055149866812,1,-0.370173599026597
-1.22471161724772,2,-1.31779021673452,1,-0.779680571548582,1,-0.697764028708131,2,-0.507720464770237,2,-0.563508284123172,1,-0.507720464770237
-1.17947697814549,2,-1.25381877662709,1,-0.623623904714309,1,-0.587415301340247,2,-0.397371737402353,2,-0.673857011491056,1,-0.397371737402353
-1.15495090932147,2,-1.21913367746446,1,-0.900138689900068,1,-0.782940781043439,2,-0.592897217105545,2,-0.478331531787864,1,-0.592897217105545
-1.08935900665657,2,-1.12637271913391,1,-0.94833335494986,1,-0.817019555517161,2,-0.626975991579267,2,-0.444252757314142,1,-0.626975991579267
-1.0288810279297,2,-1.04084394139346,1,-1.01256826254018,1,-0.862440494263167,2,-0.672396930325273,2,-0.398831818568136,1,-0.672396930325273
-0.639412025949053,2,-0.490051596668513,1,-0.806657352055599,1,-0.716839493139224,2,-0.52679592920133,2,-0.544432819692079,1,-0.52679592920133
-1.11657151532674,2,-1.16485701796146,1,-0.968657671872895,1,-0.831391017836424,2,-0.641347453898529,2,-0.429881294994879,1,-0.641347453898529
-1.16786049002679,2,-1.23739058158248,1,-1.03378727035009,1,-0.877444598575609,2,-0.687401034637714,2,-0.383827714255695,1,-0.687401034637714
-1.09423568447664,2,-1.13326938304638,1,-0.786096549913016,1,-0.702300810517569,2,-0.512257246579675,2,-0.558971502313734,1,-0.512257246579675
-0.694305875533228,2,-0.567683223241323,1,-0.35486611229771,1,-0.397374843825744,2,-0.207331279887849,2,-0.863897469005559,1,-0.207331279887849
-1.1425220283812,2,-1.20155658547362,1,-0.879780575884621,1,-0.768545420570948,2,-0.578501856633053,2,-0.492726892260356,1,-0.578501856633053
-1.01173666043974,2,-1.01659814437085,1,-1.01579534961373,1,-0.864722389416356,2,-0.674678825478462,2,-0.396549923414947,1,-0.674678825478462
-1.19203357570729,2,-1.27157648719625,1,-0.971978246146253,1,-0.833739018422548,2,-0.643695454484654,2,-0.427533294408755,1,-0.643695454484654
-0.90322108085088,2,-0.863133939987506,1,-0.930099785991813,1,-0.804126475261694,2,-0.6140829113238,2,-0.457145837569609,1,-0.6140829113238
-0.873357076796636,2,-0.820899860427229,1,-0.977431547818803,1,-0.837595085015065,2,-0.64755152107717,2,-0.423677227816239,1,-0.64755152107717
